10.025408586190316, 2.841384843961449
12.17182707311246, 3.3595068830167465
13.333796202670717, 3.7422759000624906
15.51447069857203, 4.217549570029472
16.183757276080314, 4.267520800171218
19.638038573067682, 4.722016103346918
20.00376263350845, 4.954695630169299
19.893492507915937, 5.262718522222825
21.642647575753102, 5.259816860075355
25.193340800207892, 6.25825800443995
28.08610916592919, 6.523320958851359
28.433272636155692, 6.722372231580769
30.01467509852736, 6.679607973912064
34.50380255919131, 7.483279719267383
36.220274823381956, 7.850475332983408
38.707382869606306, 8.03855857529803
43.43589809363416, 8.953029473030321
48.12088358843116, 9.055540552257604
48.144554775077935, 9.618125350959073
50.514769359896306, 9.49988513048514
60.16715392187274, 9.838476178320605
59.891420797607736, 11.718054158096399
69.24429849133419, 12.661167816119747
72.59613318853225, 11.355859257960889
73.56941116300484, 13.281389773933805
79.57729715271671, 13.680725781534132
83.93715612821833, 12.343998801764092
88.64480143647987, 12.949193976911044
97.19317241030046, 16.077551141230437
124.55281030492885, 18.662017082416217
152.05003449168882, 20.64872742285134
187.80125353813392, 21.90133286504668
190.15065733858336, 22.981436477960177
239.1519197738569, 24.52001352584596
293.7116025835034, 27.12928235313912
356.4718894418198, 30.75109210385539
374.1870137586567, 32.06615687904792
448.46595295837255, 34.01807310413851
527.9745126691979, 36.973814164693714
599.5595980253828, 40.43887401453541
